 Code ; Nom complet ; Altitude ; Accès ; WGS84 Lon D ; WGS84 Lat D 
 PT-17-0335 ; Portela do Ouro ;335; R ; -7.7683 ; 41.54747 
 PT-17-0439 ; Portela ;439; S ; -7.50902 ; 41.74498 
 PT-17-0485 ; Portela do Melhe ;485; N312 ; -7.791082 ; 41.569126 
 PT-17-0535 ; Portela de Vamba ;535; R1 ; -7.484994 ; 41.861063 
 PT-17-0643 ; Portela ;643; En223/Cm1254 ; -7.590179 ; 41.358193 
 PT-17-0687 ; Portela dos Pelames ;687; R ; -7.45859 ; 41.43466 
 PT-17-0697 ; Portela da Louseira ;697; R ; -7.93103 ; 41.33315 
 PT-17-0815 ; Portela de Olho ;815; R ; -7.96615 ; 41.70372 
 PT-17-0865 ; Portela de Ramos ;865; S ; -7.97018 ; 41.78728 
 PT-17-0867 ; Portela ;867; CL ; -7.81012 ; 41.32028 
 PT-17-0914 ; Alto do Velão ;914; N304 ; -7.88844 ; 41.3176 
 PT-17-0955 ; Portela ;955; R ; -7.719939 ; 41.500699 
 PT-17-0995 ; Portela de Fril ;995; R ; -7.932535 ; 41.597113 
 PT-17-1075 ; Portela da Fairra ;1075; HS ; -7.94191 ; 41.81193 
 PT-17-1095 ; Portela de Vale de Cais ;1095; S ; -7.78924 ; 41.85625 
 PT-17-1135 ; Porto de Cancelos ;1135; S3 ; -7.805056 ; 41.882428 
 PT-17-1185 ; Portela de San Fitoiro ;1185; S ; -7.780261 ; 41.886428 
 PT-17-1195 ; Portela de Pitões ;1195; S ; -7.9487 ; 41.87099 
 PT-17-1195a ; Portela ;1195; R1 ; -7.76724 ; 41.89553 
 PT-17-1207 ; Alto da Escusa ;1207; HS ; -7.787957 ; 41.882925 
 PT-17-1235 ; Portela do Touzal ;1235; R2 ; -7.884955 ; 41.856625 
 PT-17-1253 ; Portela do Grito ;1265; R ; -7.845364 ; 41.864124 
 PT-17-1285 ; Portela da Cerdeiriña ;1285; HS ; -8.020369 ; 41.830722 
 PT-17-1409 ; Alto do Candal ;1419; HS2 (piste à 20m) ; -7.843957 ; 41.873324 
 PT-18-0103 ; Portela da Barrosa ;103; CL ; -8.243236 ; 40.382729 
 PT-18-0189 ; Portela do Carvão ;189; R ; -8.20286 ; 40.38211 
 PT-18-0256 ; Portela ;256; CL ; -7.35733 ; 41.12951 
 PT-18-0493 ; Portela do Pecegueiro ;493; R ; -8.23506 ; 40.48764 
 PT-18-0584 ; Portela ;584; R ; -7.73702 ; 41.05031 
 PT-18-0717 ; Selado ;717; R ; -7.453956 ; 41.16438 
 PT-18-0841 ; Portela ;841; R ; -7.457215 ; 40.976684 
 PT-18-0907 ; Portela do Guardão ;907; N230/En1506 ; -8.17076 ; 40.58538 
 PT-18-0975 ; Portela ;975; En1168 ; -7.80682 ; 40.98761 
