 Code ; Nom complet ; Altitude ; Accès ; WGS84 Lon D ; WGS84 Lat D 
 CL-AN-2550 ; Paso Vicuña Mackenna ;2550; R1 ; -70.249825 ; -24.672062 
 CL-AN-2685 ; Portezuelo Azabache ;2685; HS ; -69.226204 ; -23.903754 
 CL-AN-3015 ; Portezuelo Pan de Azucar ;3015; HS ; -68.678996 ; -24.109716 
 CL-AN-3635 ; Abra San Antonio ;3635; HS ; -68.91933 ; -21.592145 
 CL-AN-3875 ; El Abra Grande ;3875; R ; -68.296501 ; -22.037658 
 CL-AN-3875a ; Paso Socompa ;3875; B-55 R1 ; -68.289669 ; -24.451433 
 CL-AN-3905 ; El Abra Chica ;3905; S ; -68.307333 ; -22.02081 
 CL-AN-3985 ; Portezuelo de la Sal ;3985; R ; -69.137373 ; -24.938174 
 CL-AN-3995 ; Portezuelo Peieta ;3995; R ; -68.227442 ; -21.394969 
 CL-AN-4085 ; Paso Laguna Sico ;4085; S ; -67.271397 ; -23.875781 
 CL-AN-4095 ; Portezuelo Palpana ;4095; R ; -68.505089 ; -21.46637 
 CL-AN-4135 ; Abra Vizcachilla ;4135; HS ; -68.845629 ; -21.661713 
 CL-AN-4165 ; Abra Negra ;4165; HS ; -68.847045 ; -21.623465 
 CL-AN-4225 ; Portezuelo de Miniques ;4225; R1 ; -67.792533 ; -23.738019 
 CL-AN-4225a ; Portezuelo Sandon ;4225; HS ; -69.218511 ; -25.220488 
 CL-AN-4255 ; Portezuelo Puquios ;4255; R ; -68.501312 ; -21.348144 
 CL-AN-4345 ; Portezuelo Pereda ;4345; HS ; -69.093091 ; -25.581156 
 CL-AN-4345a ; Portezuelo Tocomar ;4345; HS ; -68.627823 ; -24.828002 
 CL-AN-4375 ; Abra de los Patos ;4375; R1 ; -67.768777 ; -23.450418 
 CL-AN-4385 ; Portezuelo Aguas Calientes ;4385; HS ; -68.564185 ; -24.924193 
 CL-AN-4445 ; Portezuelo de Ascotán ;4445; S ; -68.136964 ; -21.656885 
 CL-AN-4485 ; Portezuelo de Chaxas ;4485; R1 ; -67.87743 ; -22.801231 
 CL-AN-4485a ; Paso Portezuelo del Cajón ;4485; B-243 CV R1 ; -67.798594 ; -22.880822 
 CL-AN-4505 ; Paso del Cerro Overo ;4505; R1 ; -67.657192 ; -23.511021 
 CL-AN-4515 ; Paso de Azufre ;4515; S ; -68.464576 ; -25.13044 
 CL-AN-4535 ; Portezuelo de Silala ;4535; R ; -68.00942 ; -22.035203 
 CL-AN-4545 ; Portezuelo Salin Norte ;4545; S ; -68.080054 ; -24.288998 
 CL-AN-4565 ; Portezuelo Tecar ;4565; HS ; -68.326945 ; -24.490259 
 CL-AN-4575 ; Portezuelo del Inca ;4575; R ; -68.100186 ; -21.717597 
 CL-AN-4575a ; Portezuelo La Cachimba ;4575; R ; -68.154032 ; -21.8826 
 CL-AN-4775 ; Portezuelo El Pabellon ;4775; S ; -68.465529 ; -21.594477 
 CL-AN-4785 ; Portezuelo Palpana ;4785; S ; -68.489629 ; -21.572199 
 CL-AN-4795 ; Portezuelo Llullaillaco Norte ;4795; R ; -68.488933 ; -24.648928 
 CL-AN-4865 ; Portezuelo Sur de Llullaillaco ;4865; R ; -68.561076 ; -24.77674 
 CL-AN-5075 ; Portezuelo de la Zorra Vieja ;5075; HS ; -68.489809 ; -24.638561 
 CL-AN-5075a ; Paso del Linzor ;5075; HS ; -67.943833 ; -22.185205 
 CL-AN-5085 ; Abra del Cerro Paroma ;5085; HS ; -68.426405 ; -20.944375 
 CL-AN-5085a ; Portezuelo del Panizo ;5085; HS ; -67.921686 ; -22.394008 
 CL-AN-5125 ; Abra Huaylla Jarita ;5125; HS ; -67.934012 ; -22.300411 
 CL-AN-5255 ; Abra Carlota ;5255; HS ; -68.46494 ; -20.945879 
 CL-AN-5295 ; Abra Chillahuita ;5295; HS ; -67.924788 ; -22.248118 
 CL-AN-5445 ; Portezuelo Sairecabur ;5445; S ; -67.886655 ; -22.709559 
 CL-AP-1005 ; Portezuelo Poconchile ;1005; R ; -70.100978 ; -18.467677 
 CL-AP-4025 ; Portezuelo Veco ;4025; R1 ; -69.336349 ; -18.79742 
 CL-AP-4085 ; Portezuelo de Marquez ;4085; R1 ; -69.395643 ; -18.713114 
 CL-AP-4265 ; Portezuelo de Chaca ;4265; R ; -69.196377 ; -18.827625 
 CL-AP-4265a ; Portezuelo de Laguna Blanca ;4265; R1 ; -69.667107 ; -17.669721 
 CL-AP-4355 ; Paso Paquisa ;4355; R1 ; -69.099022 ; -18.756572 
 CL-AP-4382 ; Portezuelo Quihuiri ;4382; R1 ; -68.951527 ; -18.789779 
 CL-AP-4385 ; Portezuelo de Cotas ;4385; HS ; -68.986443 ; -18.682864 
 CL-AP-4395 ; Portezuelo de Achuta ;4395; HS ; -69.212444 ; -17.985839 
 CL-AP-4435 ; Portezuelo de Chapiquina ;4435; R1 ; -69.500675 ; -18.325152 
 CL-AP-4435a ; Portezuelo de Japu ;4435; R ; -69.011762 ; -18.537211 
 CL-AP-4475 ; Portezuelo Capitán ;4475; S ; -68.939817 ; -18.927085 
 CL-AP-4485 ; Portezuelo de Chulluncallani ;4485; R1 ; -69.153764 ; -18.85326 
 CL-AP-4495 ; Portezuelo de Orcotunco ;4495; S ; -69.250198 ; -18.716468 
 CL-AP-4575 ; Portezuelo de Putre ;4575; A-235 R1 ; -69.416856 ; -18.200214 
 CL-AP-4615 ; Portezuelo de Mulluri ;4615; R ; -69.118913 ; -18.983318 
 CL-AP-4635 ; Portezuelo de Huacallo ;4635; S ; -69.102208 ; -18.20999 
 CL-AP-4665 ; Paso de Puquintica ;4665; S ; -69.021377 ; -18.740155 
 CL-AP-4685 ; Paso de Chungará-Tambo Quemado ;4685; 11-CH ; -69.073632 ; -18.284696 
 CL-AP-4695 ; Portezuelo Belen ;4695; S ; -69.449491 ; -18.453396 
 CL-AP-4715 ; Portezuelo Tignamar ;4715; S ; -69.41072 ; -18.535317 
 CL-AP-4865 ; Paso de Casiri ;4865; S ; -69.071283 ; -18.074868 
 CL-AR-0315 ; Portezuelo Nupanqui ;315; R1 ; -72.563605 ; -38.073738 
 CL-AR-0335 ; Portezuelo Afquintue ;335; Route ; -72.587814 ; -39.292309 
 CL-AR-0625 ; El Portezuelo ;625; S ; -71.836628 ; -39.204832 
 CL-AR-0665 ; Paso Huahum ;665; RP48 CV R1 ; -71.672417 ; -40.100408 
 CL-AR-0721 ; Portezuelo Los Laureles ;721; R-90-P ; -73.053873 ; -38.255445 
 CL-AR-1115 ; Paso de Añahueraqui I ;1115; HS ; -71.451163 ; -39.435945 
 CL-AR-1125 ; Paso de Reigolil ;1125; HS ; -71.415069 ; -39.119931 
 CL-AR-1135 ; Paso de Rilul I ;1135; HS ; -71.396025 ; -39.327502 
 CL-AR-1145 ; Paso de Huirinlil ;1145; HS ; -71.452059 ; -39.409335 
 CL-AR-1205 ; Paso de Mamuil-Malal ;1205; 199-CH ; -71.46136 ; -39.582457 
 CL-AR-1205a ; Paso de Rilul II ;1205; HS ; -71.395359 ; -39.342333 
 CL-AR-1235 ; Portezuelo de Quillehue ;1235; HS ; -71.496892 ; -39.556474 
 CL-AR-1285 ; Paso de Tromen I ;1285; HS ; -71.480686 ; -39.494768 
 CL-AR-1295 ; Paso de Tromen II ;1295; HS ; -71.48846 ; -39.495539 
 CL-AR-1305 ; Paso Icalma ;1305; CV R1 ; -71.268008 ; -38.833619 
 CL-AR-1325 ; Portezuelo de las Araucarias ;1325; HS ; -71.408827 ; -39.055941 
 CL-AR-1375 ; Paso de Añahueraqui II ;1375; HS ; -71.456902 ; -39.451595 
 CL-AR-1385 ; Paso del Arco Norte ;1385; S ; -71.0854 ; -38.75935 
 CL-AR-1395 ; Paso de Mallín de Icalma ;1395; S ; -71.243611 ; -38.80879 
 CL-AR-1395a ; Paso de Nellocahui ;1395; HS ; -71.426325 ; -39.001854 
 CL-AR-1395b ; Paso del Arco ;1395; R ; -71.076995 ; -38.766994 
 CL-AR-1415 ; Portezuelo de Carilafquen ;1415; HS ; -71.599197 ; -39.628803 
 CL-AR-1415a ; Paso de Coloco ;1415; HS ; -71.381207 ; -39.212881 
 CL-AR-1455 ; Portezuelo sin Nombre ;1455; S ; -71.1248 ; -38.776872 
 CL-AR-1465 ; Paso de Paimún ;1465; HS ; -71.576658 ; -39.632344 
 CL-AR-1475 ; Paso de Llaima ;1475; HS ; -71.433062 ; -38.96914 
 CL-AR-1475a ; Paso de Malalco ;1475; HS ; -71.386188 ; -39.245664 
