 Code ; Nom complet ; Altitude ; Accès ; WGS84 Lon D ; WGS84 Lat D 
 FR-04-0711 ; Col de l'Olivier ;713; D952 ; 6.267849 ; 43.784297 
 FR-04-0714 ; Le Bas Col ;714; CV(S) ; 5.902473 ; 44.043255 
 FR-04-0728 ; Col de Grêle ;728; D304 ; 5.955936 ; 44.306862 
 FR-04-0731 ; Col des Pénitents ;731; R1(E) ; 6.047132 ; 44.069767 
 FR-04-0734 ; Col de l'Orme ;737; N85 ; 6.206102 ; 44.032527 
 FR-04-0738 ; Le Collet ;738; D303 ; 5.714352 ; 44.158995 
 FR-04-0739 ; Col de Saint-Pensier ;733; R1-2(S) ; 5.871635 ; 44.189431 
 FR-04-0740 ; Col de la Mairie ;740; S1-2(S), GR6 ; 5.881575 ; 44.189395 
 FR-04-0740a ; Col de l'Augier ;740; S ; 6.890075 ; 43.894995 
 FR-04-0752 ; Baisse de Portalies ;752; R1-2(SE) ; 5.687079 ; 44.026901 
 FR-04-0759 ; la Colle ;759; CV ; 6.490568 ; 43.837924 
 FR-04-0770 ; Le Collet ;770; R1-2(E), R2(O), GR946 ; 5.863343 ; 44.182772 
 FR-04-0773 ; Le Collet ;773; D222/CV ; 6.292817 ; 44.162577 
 FR-04-0800 ; La Coulette ;800; CV(E), R1(O), GR406 ; 6.401779 ; 43.915442 
 FR-04-0804 ; Col du Château ;804; D104/CV, GR653D ; 6.015014 ; 44.333357 
 FR-04-0814 ; Col de Mézien ;814; D3/CV ; 5.975484 ; 44.205667 
 FR-04-0822 ; Col de Vélacs ;822; GR510 ; 6.847058 ; 43.968545 
 FR-04-0825 ; Col des Fourches ;815; R1 HS2 sur 200m ; 5.623629 ; 44.170929 
 FR-04-0825a ; Le Coulet ;825; R1-2 ; 6.019889 ; 44.323396 
 FR-04-0833 ; Col du Haut Forest ;845; D104 ; 5.996443 ; 44.349248 
 FR-04-0833a ; Baisse du Champon ;833; R1-2, GRP Tour de la Montagne de Lure ; 5.727482 ; 44.054118 
 FR-04-0838 ; Col d'Espinouse ;838; D8 ; 6.111444 ; 43.993254 
 FR-04-0840 ; Col du Jas ;860; R1-2 S2(O) Privé, S1-2(E) ; 6.237503 ; 44.175781 
 FR-04-0845 ; Col de l'Ourme ;845; D900 ; 6.328407 ; 44.16681 
 FR-04-0851 ; Pas de l'Essaillon ;851; S1-2-3(SE), S4-5(E), R1 S3-4(NE) ; 5.859316 ; 44.195282 
 FR-04-0856 ; Pas de Lauvet ;856; R, GRP Tour de la Montagne de la Lure ; 5.65623 ; 44.019825 
 FR-04-0863 ; Col de Buire ;863; D12 ; 5.704663 ; 44.071677 
 FR-04-0865 ; Col de Lun ;865; S2-3(E), S1 S3(O) ; 5.626951 ; 44.175627 
 FR-04-0866 ; les Fenêtres ;866; HS ; 6.245516 ; 44.123803 
 FR-04-0869 ; Col de la Croix ;869; D17 ; 6.220518 ; 43.965698 
 FR-04-0875 ; Col du Seuil ;875; R1 ; 6.750267 ; 43.954625 
 FR-04-0884 ; Col du Pailler ;884; R1 ; 6.229477 ; 44.177932 
 FR-04-0886 ; Pas de Bonnet ;886; D3 ; 6.145186 ; 44.111152 
 FR-04-0890a ; Col de Cheiron ;887; D955 ; 6.511357 ; 43.87005 
 FR-04-0904 ; Col de Peipin ;903; R1(N)(S) ; 6.156463 ; 44.120441 
 FR-04-0905 ; Col de la Cèpe ;905; R1 ; 6.357543 ; 44.153183 
 FR-04-0908 ; Col de St-Robert ;908; D53, GR6, GR946 ; 5.870539 ; 44.125335 
 FR-04-0910 ; Passage de l'Homme Mort ;915; R1-2, GR653D ; 6.009794 ; 44.310516 
 FR-04-0920 ; Col des Aubrettes ;920;; 6.045834 ; 44.273687 
 FR-04-0926 ; Col de Félines ;926; D911 ; 6.791508 ; 43.92275 
 FR-04-0936 ; Baisse de Blanchard ;936; S3-4 ; 6.220688 ; 44.117542 
 FR-04-0950b ; Pas du Sumiou ;1060; S3(S) ; 5.872473 ; 44.134229 
 FR-04-0955 ; Cou de Saumane ;955; R2 ; 5.669251 ; 44.085183 
 FR-04-0965 ; Basse de la Coulette ;965; R2-3(E) ; 6.410772 ; 43.957199 
 FR-04-0968 ; Col de la Pigière ;968; D946/D18 ; 5.568659 ; 44.179478 
 FR-04-0969 ; Baisse des Espeyer ;969;; 6.351145 ; 44.184872 
 FR-04-0970 ; Col des Aillets ;970; R1 R2(O), R2-3 S1-2(E), GRP Tour de la Montagne de Lure ; 5.686742 ; 44.157897 
 FR-04-0975 ; Basse de Saint-Jean ;975; S, GR4 (ancienne voie romaine) ; 6.445736 ; 43.835513 
 FR-04-0980 ; Col de Sarraut ;980; D951 ; 6.129292 ; 44.416534 
 FR-04-0982 ; Col de la Pierre Plantée ;989; R1 ; 6.421928 ; 43.937187 
 FR-04-0987 ; Col des Robines ;987; N202 ; 6.493328 ; 43.961361 
 FR-04-0991 ; Le Collet ;991; D900b ; 6.310487 ; 44.456423 
 FR-04-0991a ; Pas du Bau ;991; R1 S2-3(N) ; 6.199739 ; 44.161875 
 FR-04-1004 ; Pas de Parandier ;1004; S, GR946 ; 5.766687 ; 44.141606 
 FR-04-1006 ; la Pousterle ;1006; S ; 5.720339 ; 44.150645 
 FR-04-1008 ; Col de Curel ;1008; R1 S3(O), R1 S3-4(S) ; 5.67332 ; 44.16461 
 FR-04-1015 ; Basse de Mouleirettes ;1015; N85 ; 6.592915 ; 43.81483 
 FR-04-1030 ; Brèche d'Entraix ;1030;; 6.04098 ; 44.274551 
 FR-04-1030a ; Pas de Peipin ;1030; R2-3 S2(E), GR653D ; 5.924854 ; 44.148482 
 FR-04-1032 ; Col d'Ayen ;1032; D952 ; 6.31624 ; 43.769483 
 FR-04-1034 ; Col des Chandres ;1034; S ; 6.278182 ; 43.995821 
 FR-04-1042 ; Col de la Croix de Châteauneuf ;1042; D123 ; 6.341077 ; 43.795636 
 FR-04-1049 ; Pas du Cros ;1049; S ; 5.977037 ; 44.380227 
 FR-04-1050 ; Pas du Lièvre ;1130; R1(E), R1-2-3(O) ; 6.165352 ; 44.160184 
 FR-04-1051 ; Le Collet d'Esclangeon ;1051; S3-4(N), R2 HS2-3(S) ; 6.282827 ; 44.209754 
 FR-04-1054 ; Col de Luens ;1054; N85 ; 6.587045 ; 43.818634 
 FR-04-1055 ; Le Coulet ;1055; D219 ; 6.403739 ; 44.069586 
 FR-04-1060 ; Col de Saint-Pons ;1060; S ; 6.782228 ; 44.022596 
 FR-04-1060a ; Pas d'Aubrent ;1060;; 6.334869 ; 44.19818 
 FR-04-1065 ; Col de Pierre Basse ;1065; D20 ; 6.297576 ; 44.029127 
 FR-04-1066 ; La Basse ;1066; D132 ; 6.560584 ; 43.808974 
 FR-04-1070 ; Col Saint-Léger ;1070; D316 ; 6.8383 ; 43.989693 
 FR-04-1075 ; Col de la Baume ;1071; D402 ; 6.506868 ; 43.882792 
 FR-04-1080a ; Pas de Saint Martin ;1080; S PR ; 6.786888 ; 44.022961 
 FR-04-1085 ; La Pousterle ;1085; S2-3(N), S4-3-2(S) ; 5.91976 ; 44.137868 
 FR-04-1087 ; Baisse de Roure Gros ;1087; R ; 6.374364 ; 44.145244 
 FR-04-1093 ; Col de Blaux ;1093; R ; 6.044693 ; 44.399823 
 FR-04-1094 ; Baisse du Roumi ;1094;; 6.368712 ; 44.176047 
 FR-04-1094a ; Col de la Trinité ;1094; S ; 6.069551 ; 44.13627 
 FR-04-1095 ; Col de l'Ane ;1095; R1 S1-2-3(S), R1-2-3(E), GR4 ; 6.26455 ; 43.813079 
 FR-04-1100 ; Col de Laval ;1100; D10 ; 6.728401 ; 43.891236 
 FR-04-1105 ; Basse du Rocher Blanc ;1105; R2 ; 6.517189 ; 43.808825 
 FR-04-1110 ; Basse de Pidanoux ;1111; R1-2 ; 6.551124 ; 43.923868 
 FR-04-1113 ; La Colle ;1113; R1-R2(SO), R1(NE) ; 6.899565 ; 43.925829 
 FR-04-1115 ; Pas de la Panoulaye ;1115; S ; 6.417818 ; 44.4336 
 FR-04-1115a ; Baisse de Peyrin ;1115;; 6.3496 ; 44.191427 
 FR-04-1118 ; Baisse de Grenouille ;1118;; 6.380576 ; 44.149184 
 FR-04-1124 ; Col de Toutes Aures ;1120; N202 ; 6.613827 ; 43.919422 
 FR-04-1128 ; Basse de Fouent Dauphin ;1128;; 6.420247 ; 43.968925 
