 Code ; Nom complet ; Altitude ; Accès ; WGS84 Lon D ; WGS84 Lat D 
 AR-M-4875 ; Paso de las Tunas ;4875; HS ; -69.633323 ; -33.477102 
 AR-M-4995 ; Portezuelo del Catedral ;4995; HS ; -70.088645 ; -32.634681 
 AR-M-5115 ; Portezuelo Sargento Más ;5115; HS ; -70.015997 ; -32.690203 
 AR-M-5365 ; Collado Ameghino ;5365; HS ; -69.987278 ; -32.634476 
 AR-Q-0345 ; El Abra ;345; S ; -68.665539 ; -37.998247 
 AR-Q-0465 ; Portezuelo Grande ;465; RP 51 R1 ; -68.69832 ; -38.458864 
 AR-Q-0665 ; Paso Huahum ;665; RP48 CV R1 ; -71.672417 ; -40.100408 
 AR-Q-0870 ; Paso de Piedra ;870; R ; -71.43075 ; -41.005073 
 AR-Q-0895 ; Portezuelo al Norte del Lago Queni ;895; HS ; -71.70075 ; -40.116623 
 AR-Q-1025 ; Portezuelo de Quintuco ;1025; R1 ; -70.367567 ; -38.152379 
 AR-Q-1045 ; Portezuelo Grande ;1045; S ; -69.430025 ; -39.0083 
 AR-Q-1075 ; Paso de Pirehueico ;1075; HS ; -71.671045 ; -40.00817 
 AR-Q-1085 ; Paso del Carro Quebrado ;1085; HS ; -69.949792 ; -39.195259 
 AR-Q-1115 ; Paso de Añahueraqui I ;1115; HS ; -71.451163 ; -39.435945 
 AR-Q-1125 ; Paso de Reigolil ;1125; HS ; -71.415069 ; -39.119931 
 AR-Q-1135 ; Paso de Rilul I ;1135; HS ; -71.396025 ; -39.327502 
 AR-Q-1145 ; Paso de Huirinlil ;1145; HS ; -71.452059 ; -39.409335 
 AR-Q-1145a ; Paso de Carirriñe ;1145; 201-CH ; -71.681458 ; -39.788921 
 AR-Q-1155 ; Portezuelo de Lipinza ;1155; HS ; -71.67682 ; -39.860117 
 AR-Q-1165 ; Portezuelo Chacay Melehué ;1165; RP 43 ; -70.368271 ; -37.291534 
 AR-Q-1175 ; Paso de Pil-Pil ;1175; RN 40 ; -71.372478 ; -40.241956 
 AR-Q-1195 ; Portezuelo Cacho Sur ;1195; HS ; -71.855493 ; -40.509178 
 AR-Q-1205 ; Paso de Mamuil-Malal ;1205; 199-CH ; -71.46136 ; -39.582457 
 AR-Q-1205a ; Paso de Rilul II ;1205; HS ; -71.395359 ; -39.342333 
 AR-Q-1205b ; Paso Ranqueles ;1205; RP 7 R1 ; -69.756871 ; -37.595776 
 AR-Q-1235 ; Portezuelo de Quillehue ;1235; HS ; -71.496892 ; -39.556474 
 AR-Q-1255 ; Paso de Quetru ;1255; HS ; -71.694885 ; -39.624667 
 AR-Q-1285 ; Paso de Tromen I ;1285; HS ; -71.480686 ; -39.494768 
 AR-Q-1285a ; Paso Oconi ;1285; HS ; -71.680948 ; -39.814524 
 AR-Q-1295 ; Paso de Tromen II ;1295; HS ; -71.48846 ; -39.495539 
 AR-Q-1305 ; Paso Icalma ;1305; CV R1 ; -71.268008 ; -38.833619 
 AR-Q-1305a ; Portezuelo de Puyehue ;1305; 215-CH ; -71.94458 ; -40.711568 
 AR-Q-1315 ; Portezuelo de Lago Hermoso ;1315; S ; -71.656583 ; -40.353737 
 AR-Q-1315a ; Portezuelo Lago Gris ;1315; HS ; -71.860181 ; -40.54544 
 AR-Q-1315b ; Paso del Córdoba ;1315; RP 63 R1 ; -71.145127 ; -40.59233 
 AR-Q-1325 ; Portezuelo de las Araucarias ;1325; HS ; -71.408827 ; -39.055941 
 AR-Q-1355 ; Portezuelo de Constancia ;1355; HS ; -71.887406 ; -40.669059 
 AR-Q-1365 ; Portezuelo Laguna Campana ;1365; HS ; -71.837446 ; -40.595111 
 AR-Q-1365a ; Portezuelo de Cajón Negro ;1365; HS ; -71.691712 ; -40.400739 
 AR-Q-1375 ; Paso de Añahueraqui II ;1375; HS ; -71.456902 ; -39.451595 
 AR-Q-1385 ; Paso del Arco Norte ;1385; S ; -71.0854 ; -38.75935 
 AR-Q-1395 ; Paso de Mallín de Icalma ;1395; S ; -71.243611 ; -38.80879 
 AR-Q-1395a ; Paso de Nellocahui ;1395; HS ; -71.426325 ; -39.001854 
 AR-Q-1395b ; Paso del Arco ;1395; R ; -71.076995 ; -38.766994 
 AR-Q-1395c ; Portezuelo de Auquinco ;1395; S ; -71.547473 ; -39.880016 
 AR-Q-1405 ; Portezuelo de Pantojo ;1405; HS ; -71.965401 ; -40.735931 
 AR-Q-1415 ; Portezuelo de Carilafquen ;1415; HS ; -71.599197 ; -39.628803 
 AR-Q-1415a ; Paso de Coloco ;1415; HS ; -71.381207 ; -39.212881 
 AR-Q-1415b ; Portezuelo de Quelguenco ;1415; HS ; -71.645058 ; -39.970363 
 AR-Q-1415c ; Portezuelo Crespo ;1415; HS ; -71.729858 ; -40.430652 
 AR-Q-1425 ; Portezuelo Cacho Norte ;1425; HS ; -71.843617 ; -40.482108 
 AR-Q-1435 ; Paso de Ipela ;1435; HS ; -71.819875 ; -40.162923 
 AR-Q-1435a ; Portezuelo de Huncal ;1435; S ; -70.324177 ; -37.926967 
 AR-Q-1455 ; Portezuelo sin Nombre ;1455; S ; -71.1248 ; -38.776872 
 AR-Q-1465 ; Paso de Paimún ;1465; HS ; -71.576658 ; -39.632344 
 AR-Q-1475 ; Paso de Llaima ;1475; HS ; -71.433062 ; -38.96914 
 AR-Q-1475a ; Paso de Malalco ;1475; HS ; -71.386188 ; -39.245664 
 AR-Q-1475b ; Portezuelo el Clavo ;1475; HS ; -71.672691 ; -40.318932 
 AR-Q-1505 ; Paso del Mirador ;1505; HS ; -71.93259 ; -40.699586 
 AR-Q-1545 ; Paso de Millaqueo I ;1545; HS ; -71.927383 ; -40.793873 
 AR-Q-1585 ; Paso de Millaqueo II ;1585; HS ; -71.930127 ; -40.815415 
 AR-Q-1615 ; Portezuelo de Arce ;1615; HS ; -70.774695 ; -39.495513 
 AR-Q-1615a ; Paso Ranquilón ;1615; R1 ; -70.522542 ; -37.735311 
 AR-Q-1675 ; Portezuelo Cajón Chico ;1675; RP 26 ; -70.976571 ; -37.912089 
 AR-Q-1685 ; Portezuelo Crespo Poniente ;1685; HS ; -71.813007 ; -40.411705 
 AR-Q-1705 ; Paso de Batea-Mahuida ;1705; S ; -71.168644 ; -38.801803 
 AR-Q-1705a ; Paso de Rahue ;1705; HS ; -71.009031 ; -38.276137 
 AR-Q-1745 ; Portezuelo de las Cabras ;1745; HS ; -70.980742 ; -38.761154 
 AR-Q-1755 ; Paso de Lumabia B ;1755; R ; -71.03139 ; -36.702359 
 AR-Q-1765 ; Paso Zaña-Zaña ;1765; HS ; -71.047662 ; -36.606229 
 AR-Q-1775 ; Paso de Mallín Chileno ;1775; HS ; -70.887258 ; -38.707604 
 AR-Q-1775a ; Portezuelo Los Tabanos ;1775; HS ; -71.196434 ; -37.345178 
 AR-Q-1785 ; Paso de Atacalco ;1785; HS ; -71.138322 ; -37.219251 
 AR-Q-1795 ; Paso de Lumabia C ;1795; S ; -71.039335 ; -36.704309 
 AR-Q-1795a ; Paso los Moscos ;1795; HS ; -71.047121 ; -36.585959 
 AR-Q-1805 ; Portezuelo El Fuerte ;1805; HS ; -71.160511 ; -37.242911 
 AR-Q-1805a ; Paso de Buraleo ;1805; HS ; -71.125588 ; -36.971734 
 AR-Q-1815 ; Paso de Coliqueo Sur ;1815; S ; -71.070338 ; -37.981955 
 AR-Q-1825 ; Portezuelo de Guacalafquen ;1825; HS ; -71.136297 ; -36.929999 
 AR-Q-1835 ; Paso Chureo ;1835; HS ; -71.155162 ; -36.825749 
 AR-Q-1855 ; Paso de Coliqueo Norte ;1855; S ; -71.075657 ; -37.964741 
 AR-Q-1875 ; Portezuelo sin Nombre ;1875; HS ; -71.013548 ; -38.111934 
 AR-Q-1880 ; Paso Pino Hachado ;1880; 181-CH ; -70.897511 ; -38.66297 
 AR-Q-1895 ; Portezuelo Los Rucos ;1895; S ; -71.18653 ; -37.269839 
 AR-Q-1895a ; Paso Cajón Colorado ;1895; HS ; -71.043504 ; -36.541049 
 AR-Q-1900 ; Portezuelo La Atravesada ;1900; RP13 R1 ; -70.662948 ; -38.89022 
 AR-Q-1915 ; Paso de Buta Mallín ;1915; S ; -71.115317 ; -37.207288 
 AR-Q-1925 ; Paso Leña Malal ;1925; HS ; -71.215378 ; -37.288642 
 AR-Q-1925a ; Portezuelo sin Nombre ;1925; HS ; -71.05764 ; -38.020604 
 AR-Q-1925b ; Portezuelo Sanquilco ;1925; HS ; -70.809429 ; -38.741205 
 AR-Q-1945 ; Paso las Diucas ;1945; S ; -71.041559 ; -36.642375 
 AR-Q-1945a ; Portezuelo de Las Lagunas ;1945; HS ; -70.962283 ; -38.363239 
 AR-Q-1955 ; Paso de Pucón Mahuida ;1955; R ; -71.12131 ; -37.881793 
 AR-Q-1975 ; Portezuelo de Romero ;1975; HS ; -70.945492 ; -38.322301 
 AR-Q-1985 ; Paso Picunleo ;1985; HS ; -71.13702 ; -37.531186 
 AR-Q-1985a ; Paso del Lonqueo ;1985; HS ; -70.721864 ; -39.274262 
 AR-Q-1995 ; Paso las Maroposas ;1995; HS ; -71.028333 ; -36.66006 
 AR-Q-2015 ; Paso de Copahue ;2015; Q-61 R1 ; -71.128033 ; -37.826026 
 AR-Q-2035 ; Paso de Pino Solo ;2035; HS ; -70.834806 ; -38.569923 
 AR-Q-2035a ; Paso Lagunas de Epulafquen ;2035; HS ; -71.127977 ; -36.787672 
 AR-Q-2035b ; Abra de Cachil ;2035; HS ; -70.638942 ; -39.05667 
 AR-Q-2045 ; Paso Desecho ;2045; S ; -71.118844 ; -37.468359 
 AR-Q-2055 ; Paso Desecho de Mendoza ;2055; HS ; -70.854789 ; -38.619969 
 AR-Q-2065 ; Paso de Pichachen ;2065; Q-45 CV R1 ; -71.124108 ; -37.453352 
 AR-Q-2085 ; Paso de Copulhue ;2085; S ; -71.131829 ; -37.590971 
 AR-Q-2095 ; Paso de Pehuenco ;2095; HS ; -70.946169 ; -38.459035 
 AR-Q-2095a ; Portezuelo sin Nombre ;2095; HS ; -71.106343 ; -37.953703 
 AR-Q-2095b ; Paso Catrinao ;2095; S ; -70.904505 ; -36.473958 
 AR-Q-2095c ; Paso Palau Mahuida ;2095; HS ; -70.675341 ; -38.829234 
 AR-Q-2095d ; Paso Aclenio ;2095; HS ; -70.956367 ; -38.446352 
 AR-Q-2105 ; Paso Columpios 1 ;2105; HS ; -71.147096 ; -37.028293 
 AR-Q-2105a ; Paso de Pincheira ;2105; HS ; -71.091334 ; -36.67833 
 AR-Q-2105b ; Paso Loma del Medio ;2105; HS ; -70.833165 ; -38.607301 
 AR-Q-2115 ; Paso de Palul ;2115; HS ; -70.997015 ; -38.169842 
 AR-Q-2115a ; Paso del Saco ;2115; HS ; -70.85421 ; -36.415431 
 AR-Q-2125 ; Portezuelo sin Nombre ;2125; HS ; -71.023171 ; -38.149536 
 AR-Q-2135 ; Paso de Codihue ;2135; S ; -70.98326 ; -38.432003 
 AR-Q-2135a ; Paso de Pajaritos ;2135; HS ; -71.086924 ; -36.934005 
 AR-Q-2195 ; Paso del Dial ;2195; HS ; -70.888506 ; -36.414491 
 AR-Q-2195a ; Paso Piuquenes ;2195; HS ; -70.953558 ; -36.501914 
 AR-Q-2205 ; Paso de Collochué ;2205; HS ; -71.011754 ; -38.079845 
 AR-Q-2205a ; Paso Cajón Negro ;2205; HS ; -71.011024 ; -36.668261 
 AR-Q-2215 ; Portezuelo de las Palmillas ;2215; HS ; -71.129418 ; -37.069588 
 AR-Q-2225 ; Paso de Pilunchaya ;2225; HS ; -71.175078 ; -37.613418 
 AR-Q-2235 ; Portezuelo El Novel ;2235; HS ; -70.263758 ; -36.420532 
 AR-Q-2250 ; Abra de Ñireco ;2250; HS ; -70.610756 ; -39.043504 
 AR-Q-2265 ; Paso Mallín ;2265; HS ; -71.128378 ; -36.764971 
 AR-Q-2325 ; Paso de Trapa-Trapa ;2325; HS ; -71.199468 ; -37.645149 
 AR-Q-2355 ; Paso Valdés ;2355; HS ; -70.708397 ; -36.41844 
 AR-Q-2395 ; Portillo Cruce del Viento ;2395; HS ; -70.511289 ; -36.956528 
 AR-Q-2425 ; Paso del Macho ;2425; HS ; -70.763662 ; -36.4217 
 AR-Q-2515 ; Paso Puerta Nieva ;2515; HS ; -70.685415 ; -36.256497 
 AR-Q-2525 ; Paso Cajón Nuevo ;2525; HS ; -71.102324 ; -37.106536 
 AR-Q-2555 ; Portezuelo del Tocuyo ;2555; HS ; -70.549125 ; -37.007826 
 AR-Q-2585 ; Paso Barrancas ;2585; S ; -70.425167 ; -36.157566 
 AR-Q-2585a ; Portezuelo de Sepúlveda ;2585; HS ; -70.481469 ; -36.174692 
 AR-Q-2645 ; Paso El Portillo ;2645; S ; -70.604705 ; -36.199215 
 AR-Q-2755 ; Paso Puerta Vieja ;2755; HS ; -70.689567 ; -36.281283 
 AR-Q-2835 ; Portezuelo Laguna Fea ;2835; HS ; -70.571749 ; -36.170054 
 AR-R-0845 ; Portezuelo de Apichig ;845; RN 1540 ; -71.005161 ; -41.903468 
